state,yr,qtr,index_nsa,index_sa,Warning
VA,2020,3,285.91,284.02,
VA,2020,4,294.14,295.81,
VA,2021,1,303.97,304.65,
VA,2021,2,321.50,315.45,
VA,2021,3,328.86,326.91,
VA,2021,4,334.24,336.25,
VA,2022,1,350.42,351.12,
VA,2022,2,366.69,359.64,
VA,2022,3,362.70,360.56,
VA,2022,4,363.71,366.11,
VA,2023,1,371.93,372.59,
VA,2023,2,385.21,377.70,
VA,2023,3,389.12,386.85,
VA,2023,4,390.60,393.22,
VA,2024,1,396.66,397.36,
VA,2024,2,413.16,405.16,
VA,2024,3,413.11,410.62,
VA,2024,4,412.69,415.42,
VT,1991,1,100.00,100.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1991,2,99.93,99.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1991,3,98.59,98.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1991,4,98.50,98.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1992,1,100.06,100.15,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1992,2,101.18,100.70,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1992,3,100.52,100.66,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1992,4,101.33,101.76,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1993,1,101.25,101.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1993,2,101.54,101.03,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1993,3,100.44,100.46,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1993,4,101.39,101.82,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1994,1,101.97,102.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1994,2,102.47,101.95,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1994,3,102.87,102.76,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1994,4,99.48,99.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1995,1,97.94,98.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1995,2,103.37,102.91,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1995,3,102.46,102.21,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1995,4,98.95,99.28,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1996,1,104.90,105.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1996,2,104.15,103.77,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1996,3,102.29,101.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1996,4,102.36,102.63,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1997,1,101.84,102.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1997,2,101.84,101.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1997,3,103.41,102.93,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1997,4,103.42,103.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,1,104.07,104.99,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,2,106.06,105.86,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,3,107.10,106.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1998,4,108.95,108.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,1,107.06,108.16,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,2,112.03,111.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,3,115.70,114.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,1999,4,116.00,115.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,1,117.40,118.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,2,120.69,120.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,3,124.78,123.69,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2000,4,126.71,126.70,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,1,127.12,128.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,2,134.47,134.14,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,3,135.90,134.63,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2001,4,137.84,137.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,1,139.68,141.81,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,2,144.43,143.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,3,148.84,147.39,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2002,4,149.52,149.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,1,149.34,151.79,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,2,154.83,154.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,3,160.86,159.39,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2003,4,164.04,163.98,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,1,167.28,170.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,2,179.37,178.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,3,183.66,182.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2004,4,188.12,188.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,1,191.11,194.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,2,199.84,198.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,3,206.80,205.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2005,4,208.06,208.06,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,1,204.13,207.43,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,2,214.02,212.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,3,214.82,213.60,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2006,4,216.89,217.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,1,212.46,215.16,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,2,218.53,217.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,3,219.15,218.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2007,4,214.60,215.15,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,1,215.80,217.60,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,2,214.09,213.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,3,209.12,208.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2008,4,211.07,212.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,1,208.15,208.76,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,2,211.63,211.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,3,210.95,210.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2009,4,204.39,205.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,1,207.08,206.84,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,2,203.05,203.16,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,3,202.42,201.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2010,4,201.14,203.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,1,202.88,202.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,2,199.80,200.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,3,196.84,195.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2011,4,204.73,207.36,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,1,204.98,204.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,2,200.75,200.68,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,3,205.75,203.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2012,4,199.01,202.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,1,205.72,206.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,2,204.99,204.18,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,3,209.41,206.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,4,203.90,207.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,1,201.41,203.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,2,210.91,209.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,3,209.09,205.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,4,198.38,202.12,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,1,202.10,204.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,2,214.01,211.53,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,3,214.98,211.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,4,205.50,209.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,1,205.51,208.39,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,2,213.51,210.68,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,3,217.91,214.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,4,209.38,212.58,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,1,221.16,224.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,2,221.77,218.93,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,3,222.93,220.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,4,225.54,228.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,1,222.33,225.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,2,229.73,227.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,3,231.82,229.39,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,4,232.20,234.53,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,1,234.19,237.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,2,242.09,239.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,3,244.75,242.24,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2019,4,242.49,244.76,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,1,252.08,255.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,2,247.69,244.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,3,261.00,258.03,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2020,4,271.69,274.53,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,1,280.38,285.12,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,2,302.57,298.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,3,318.37,314.24,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2021,4,323.64,327.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2022,1,333.17,339.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2022,2,355.84,350.49,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2022,3,361.76,356.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2022,4,352.52,358.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2023,1,359.08,365.71,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2023,2,379.51,373.05,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2023,3,410.87,404.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2023,4,388.18,395.24,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2024,1,406.12,413.62,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2024,2,429.70,421.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2024,3,426.84,420.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2024,4,418.92,427.21,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WA,1991,1,100.00,100.00,
WA,1991,2,101.57,100.73,
WA,1991,3,101.98,100.65,
WA,1991,4,103.66,102.99,
WA,1992,1,103.83,103.84,
WA,1992,2,105.41,104.51,
WA,1992,3,107.53,106.14,
WA,1992,4,108.17,107.50,
WA,1993,1,108.29,108.30,
WA,1993,2,110.67,109.66,
WA,1993,3,112.89,111.44,
WA,1993,4,113.78,113.15,
WA,1994,1,114.93,114.94,
WA,1994,2,118.01,116.84,
WA,1994,3,119.19,117.66,
WA,1994,4,118.84,118.31,
WA,1995,1,119.71,119.70,
WA,1995,2,119.73,118.42,
WA,1995,3,120.69,119.17,
WA,1995,4,120.55,120.14,
WA,1996,1,120.67,120.60,
WA,1996,2,122.81,121.35,
WA,1996,3,123.69,122.20,
WA,1996,4,123.04,122.73,
WA,1997,1,124.10,123.94,
WA,1997,2,127.26,125.68,
WA,1997,3,129.48,128.01,
WA,1997,4,129.88,129.61,
WA,1998,1,132.61,132.31,
WA,1998,2,136.74,135.04,
WA,1998,3,138.09,136.59,
WA,1998,4,139.24,139.00,
WA,1999,1,141.16,140.71,
WA,1999,2,144.87,143.09,
WA,1999,3,146.26,144.76,
WA,1999,4,147.36,147.10,
WA,2000,1,149.64,149.05,
WA,2000,2,151.89,150.08,
WA,2000,3,153.31,151.77,
WA,2000,4,154.14,153.85,
WA,2001,1,156.72,156.05,
WA,2001,2,159.34,157.50,
WA,2001,3,161.33,159.71,
WA,2001,4,161.47,161.11,
WA,2002,1,164.22,163.59,
WA,2002,2,167.58,165.68,
WA,2002,3,168.71,166.89,
WA,2002,4,170.79,170.41,
WA,2003,1,172.85,172.33,
WA,2003,2,176.94,174.90,
WA,2003,3,180.57,178.51,
WA,2003,4,183.20,182.79,
WA,2004,1,188.52,188.14,
WA,2004,2,195.97,193.65,
WA,2004,3,201.34,198.88,
WA,2004,4,206.64,206.22,
WA,2005,1,212.80,212.59,
WA,2005,2,224.98,222.21,
WA,2005,3,236.06,233.02,
WA,2005,4,241.57,241.12,
WA,2006,1,249.63,249.58,
WA,2006,2,260.52,257.25,
WA,2006,3,266.34,262.72,
WA,2006,4,268.80,268.36,
WA,2007,1,274.60,274.78,
WA,2007,2,279.84,276.21,
WA,2007,3,280.74,276.78,
WA,2007,4,274.99,274.56,
WA,2008,1,269.15,269.53,
WA,2008,2,268.46,264.97,
WA,2008,3,261.71,257.78,
WA,2008,4,248.35,247.96,
WA,2009,1,245.85,246.54,
WA,2009,2,241.08,237.82,
WA,2009,3,236.73,232.97,
WA,2009,4,233.46,233.07,
WA,2010,1,230.85,231.90,
WA,2010,2,231.96,228.69,
WA,2010,3,227.81,223.92,
WA,2010,4,218.15,217.84,
WA,2011,1,210.19,211.52,
WA,2011,2,208.62,205.45,
WA,2011,3,206.94,203.18,
WA,2011,4,201.05,200.96,
WA,2012,1,200.02,201.49,
WA,2012,2,209.67,206.25,
WA,2012,3,214.01,209.98,
WA,2012,4,216.29,216.47,
WA,2013,1,217.88,219.59,
WA,2013,2,227.91,223.83,
WA,2013,3,235.69,231.31,
WA,2013,4,230.10,230.62,
WA,2014,1,231.84,233.54,
WA,2014,2,242.03,237.32,
WA,2014,3,246.55,242.22,
WA,2014,4,244.60,245.51,
WA,2015,1,250.88,252.37,
WA,2015,2,264.08,258.61,
WA,2015,3,268.23,263.89,
WA,2015,4,271.30,272.76,
WA,2016,1,277.35,278.39,
WA,2016,2,290.99,284.75,
WA,2016,3,296.57,292.22,
WA,2016,4,298.37,300.32,
WA,2017,1,307.59,308.08,
WA,2017,2,324.68,317.56,
WA,2017,3,328.96,324.67,
WA,2017,4,331.14,333.53,
WA,2018,1,343.98,343.99,
WA,2018,2,358.46,350.35,
WA,2018,3,360.64,356.42,
WA,2018,4,356.97,359.88,
WA,2019,1,366.21,365.74,
WA,2019,2,378.14,369.24,
WA,2019,3,382.35,378.23,
WA,2019,4,384.60,388.24,
WA,2020,1,399.29,398.45,
WA,2020,2,410.88,400.71,
WA,2020,3,425.00,420.68,
WA,2020,4,438.79,443.50,
WA,2021,1,463.48,462.35,
WA,2021,2,500.23,487.23,
WA,2021,3,513.53,508.44,
WA,2021,4,524.38,530.51,
WA,2022,1,559.28,558.04,
WA,2022,2,583.01,567.26,
WA,2022,3,565.18,559.48,
WA,2022,4,542.89,549.77,
WA,2023,1,546.56,545.37,
WA,2023,2,564.60,549.05,
WA,2023,3,569.24,563.31,
WA,2023,4,560.79,568.21,
WA,2024,1,573.94,572.72,
WA,2024,2,594.33,578.04,
WA,2024,3,588.40,582.00,
WA,2024,4,580.18,587.91,
WI,1991,1,100.00,100.00,
WI,1991,2,101.83,101.12,
WI,1991,3,103.55,102.56,
WI,1991,4,103.91,103.73,
WI,1992,1,105.36,105.36,
WI,1992,2,108.66,107.91,
WI,1992,3,110.14,109.11,
WI,1992,4,111.65,111.45,
WI,1993,1,113.51,113.54,
WI,1993,2,116.38,115.54,
WI,1993,3,119.14,118.03,
WI,1993,4,120.81,120.57,
WI,1994,1,123.00,123.06,
WI,1994,2,125.83,124.92,
WI,1994,3,127.22,126.01,
WI,1994,4,127.94,127.70,
WI,1995,1,128.69,128.81,
WI,1995,2,131.14,130.16,
WI,1995,3,132.99,131.69,
WI,1995,4,133.40,133.15,
WI,1996,1,133.73,133.92,
WI,1996,2,137.12,136.07,
WI,1996,3,137.78,136.38,
WI,1996,4,137.43,137.19,
WI,1997,1,138.21,138.47,
WI,1997,2,140.55,139.44,
WI,1997,3,142.54,141.04,
WI,1997,4,142.11,141.88,
WI,1998,1,142.82,143.13,
WI,1998,2,146.15,144.98,
WI,1998,3,148.36,146.76,
WI,1998,4,149.04,148.81,
WI,1999,1,150.05,150.40,
WI,1999,2,154.34,153.12,
WI,1999,3,156.36,154.67,
WI,1999,4,157.19,156.91,
WI,2000,1,159.65,160.06,
WI,2000,2,163.11,161.84,
WI,2000,3,165.82,164.01,
WI,2000,4,166.39,166.04,
WI,2001,1,168.09,168.54,
WI,2001,2,172.13,170.83,
WI,2001,3,174.75,172.80,
WI,2001,4,175.96,175.57,
WI,2002,1,176.56,177.08,
WI,2002,2,180.95,179.61,
WI,2002,3,185.19,183.07,
WI,2002,4,186.13,185.72,
WI,2003,1,187.73,188.34,
WI,2003,2,192.36,190.92,
WI,2003,3,196.12,193.79,
WI,2003,4,198.11,197.73,
WI,2004,1,200.68,201.41,
WI,2004,2,205.77,204.10,
WI,2004,3,210.65,208.13,
WI,2004,4,211.74,211.45,
WI,2005,1,211.39,212.20,
WI,2005,2,218.53,216.60,
WI,2005,3,221.84,219.17,
WI,2005,4,221.63,221.48,
WI,2006,1,222.46,223.34,
WI,2006,2,226.06,223.88,
WI,2006,3,227.22,224.55,
WI,2006,4,224.61,224.49,
WI,2007,1,223.89,224.87,
WI,2007,2,227.89,225.60,
WI,2007,3,226.63,223.95,
WI,2007,4,222.38,222.17,
WI,2008,1,219.65,220.84,
WI,2008,2,220.24,217.99,
WI,2008,3,217.91,215.22,
WI,2008,4,212.82,212.45,
WI,2009,1,214.09,215.57,
WI,2009,2,212.88,210.75,
WI,2009,3,210.55,207.67,
WI,2009,4,207.04,206.60,
WI,2010,1,202.34,204.13,
WI,2010,2,205.11,203.04,
WI,2010,3,204.57,201.45,
WI,2010,4,202.61,202.18,
WI,2011,1,192.02,194.11,
WI,2011,2,195.14,193.05,
WI,2011,3,196.66,193.36,
WI,2011,4,193.97,193.70,
WI,2012,1,191.00,193.36,
WI,2012,2,195.24,192.91,
WI,2012,3,197.80,194.32,
WI,2012,4,193.82,193.79,
WI,2013,1,193.84,196.36,
WI,2013,2,202.56,199.83,
WI,2013,3,205.20,201.57,
WI,2013,4,202.27,202.56,
WI,2014,1,199.99,202.55,
WI,2014,2,207.87,204.73,
WI,2014,3,209.97,206.40,
WI,2014,4,208.17,208.73,
WI,2015,1,209.26,211.82,
WI,2015,2,216.03,212.49,
WI,2015,3,217.17,213.64,
WI,2015,4,215.93,216.75,
WI,2016,1,217.40,219.86,
WI,2016,2,226.51,222.64,
WI,2016,3,228.99,225.38,
WI,2016,4,228.03,229.12,
WI,2017,1,229.48,231.84,
WI,2017,2,240.23,236.11,
WI,2017,3,243.34,239.53,
WI,2017,4,239.80,241.15,
WI,2018,1,245.19,247.53,
WI,2018,2,256.20,251.77,
WI,2018,3,259.36,255.26,
WI,2018,4,256.87,258.59,
WI,2019,1,259.64,262.00,
WI,2019,2,270.11,265.23,
WI,2019,3,275.40,271.11,
WI,2019,4,273.57,275.70,
WI,2020,1,277.86,280.26,
WI,2020,2,286.22,280.80,
WI,2020,3,295.95,291.40,
WI,2020,4,302.30,305.08,
WI,2021,1,309.80,312.21,
WI,2021,2,332.37,325.77,
WI,2021,3,341.79,336.77,
WI,2021,4,343.37,346.89,
WI,2022,1,356.36,358.83,
WI,2022,2,378.38,370.59,
WI,2022,3,379.33,373.97,
WI,2022,4,375.82,380.05,
WI,2023,1,384.71,387.00,
WI,2023,2,404.18,395.64,
WI,2023,3,413.29,407.77,
WI,2023,4,410.59,415.38,
WI,2024,1,422.92,425.09,
WI,2024,2,438.92,429.67,
WI,2024,3,440.91,435.15,
WI,2024,4,438.73,443.96,
WV,1991,1,100.00,100.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,2,100.87,99.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,3,100.27,99.62,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,4,102.44,102.98,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,1,103.72,103.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,2,108.03,107.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,3,106.50,105.76,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,4,106.85,107.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,1,108.53,108.28,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,2,112.11,111.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,3,115.04,114.02,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,4,112.72,113.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,1,116.76,116.39,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,2,118.23,117.70,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,3,120.53,119.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,4,120.86,121.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,1,124.25,123.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,2,123.67,123.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,3,126.88,125.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,4,125.58,126.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,1,128.36,128.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,2,127.08,126.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,3,130.04,128.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,4,126.25,127.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,1,126.76,126.72,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,2,132.54,131.46,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,3,128.84,127.82,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,4,130.25,130.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,1,129.99,130.16,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,2,134.90,133.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,3,133.61,132.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,4,133.46,134.03,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,1,135.04,135.32,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,2,136.48,134.82,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,3,136.32,135.67,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,4,135.91,136.46,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,1,136.99,137.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,2,139.57,137.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,3,138.72,138.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,4,137.24,137.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,1,140.06,140.16,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,2,139.35,137.81,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,3,141.76,141.12,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,4,141.96,142.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,1,144.56,144.69,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,2,147.07,145.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,3,147.41,146.60,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,4,149.04,149.43,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,1,151.15,151.43,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,2,155.22,153.80,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,3,154.95,153.91,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,4,155.55,155.86,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,1,159.03,159.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,2,162.70,161.36,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,3,167.77,166.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,4,169.64,169.99,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,1,169.67,170.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,2,177.21,175.86,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,3,181.24,179.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,4,181.24,181.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,1,182.98,184.06,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,2,185.91,184.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,3,187.67,185.65,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,4,184.36,184.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2007,1,190.40,191.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
