cbsa,metro_name,yr,qtr,index_nsa,index_sa
14454,"Boston, MA  (MSAD)",2017,4,296.51,295.58
14454,"Boston, MA  (MSAD)",2018,1,297.57,299.43
14454,"Boston, MA  (MSAD)",2018,2,309.53,302.14
14454,"Boston, MA  (MSAD)",2018,3,311.93,307.00
14454,"Boston, MA  (MSAD)",2018,4,313.17,312.27
14454,"Boston, MA  (MSAD)",2019,1,314.39,315.37
14454,"Boston, MA  (MSAD)",2019,2,323.85,316.28
14454,"Boston, MA  (MSAD)",2019,3,325.08,320.49
14454,"Boston, MA  (MSAD)",2019,4,326.56,325.93
14454,"Boston, MA  (MSAD)",2020,1,333.51,333.74
14454,"Boston, MA  (MSAD)",2020,2,337.45,329.43
14454,"Boston, MA  (MSAD)",2020,3,353.04,348.51
14454,"Boston, MA  (MSAD)",2020,4,366.40,366.27
14454,"Boston, MA  (MSAD)",2021,1,379.44,378.96
14454,"Boston, MA  (MSAD)",2021,2,402.16,392.30
14454,"Boston, MA  (MSAD)",2021,3,410.69,405.70
14454,"Boston, MA  (MSAD)",2021,4,416.06,416.52
14454,"Boston, MA  (MSAD)",2022,1,437.20,436.39
14454,"Boston, MA  (MSAD)",2022,2,448.79,437.20
14454,"Boston, MA  (MSAD)",2022,3,438.64,433.45
14454,"Boston, MA  (MSAD)",2022,4,429.37,430.40
14454,"Boston, MA  (MSAD)",2023,1,438.61,437.70
14454,"Boston, MA  (MSAD)",2023,2,470.73,458.12
14454,"Boston, MA  (MSAD)",2023,3,466.58,461.10
14454,"Boston, MA  (MSAD)",2023,4,469.95,471.38
14454,"Boston, MA  (MSAD)",2024,1,475.75,474.88
14454,"Boston, MA  (MSAD)",2024,2,495.80,482.23
14454,"Boston, MA  (MSAD)",2024,3,496.52,490.73
14454,"Boston, MA  (MSAD)",2024,4,497.71,499.18
14860,"Bridgeport-Stamford-Norwalk, CT",1991,1,100.00,100.00
14860,"Bridgeport-Stamford-Norwalk, CT",1991,2,99.96,99.38
14860,"Bridgeport-Stamford-Norwalk, CT",1991,3,100.30,99.57
14860,"Bridgeport-Stamford-Norwalk, CT",1991,4,99.27,98.95
14860,"Bridgeport-Stamford-Norwalk, CT",1992,1,100.65,100.69
14860,"Bridgeport-Stamford-Norwalk, CT",1992,2,99.64,99.06
14860,"Bridgeport-Stamford-Norwalk, CT",1992,3,99.41,98.63
14860,"Bridgeport-Stamford-Norwalk, CT",1992,4,100.31,100.01
14860,"Bridgeport-Stamford-Norwalk, CT",1993,1,97.39,97.48
14860,"Bridgeport-Stamford-Norwalk, CT",1993,2,99.08,98.46
14860,"Bridgeport-Stamford-Norwalk, CT",1993,3,98.59,97.76
14860,"Bridgeport-Stamford-Norwalk, CT",1993,4,98.80,98.55
14860,"Bridgeport-Stamford-Norwalk, CT",1994,1,98.32,98.51
14860,"Bridgeport-Stamford-Norwalk, CT",1994,2,99.37,98.65
14860,"Bridgeport-Stamford-Norwalk, CT",1994,3,100.34,99.43
14860,"Bridgeport-Stamford-Norwalk, CT",1994,4,99.65,99.50
14860,"Bridgeport-Stamford-Norwalk, CT",1995,1,98.91,99.19
14860,"Bridgeport-Stamford-Norwalk, CT",1995,2,100.01,99.15
14860,"Bridgeport-Stamford-Norwalk, CT",1995,3,100.62,99.60
14860,"Bridgeport-Stamford-Norwalk, CT",1995,4,99.86,99.88
14860,"Bridgeport-Stamford-Norwalk, CT",1996,1,99.90,100.24
14860,"Bridgeport-Stamford-Norwalk, CT",1996,2,99.88,98.88
14860,"Bridgeport-Stamford-Norwalk, CT",1996,3,101.54,100.44
14860,"Bridgeport-Stamford-Norwalk, CT",1996,4,99.73,99.93
14860,"Bridgeport-Stamford-Norwalk, CT",1997,1,100.91,101.28
14860,"Bridgeport-Stamford-Norwalk, CT",1997,2,104.28,103.12
14860,"Bridgeport-Stamford-Norwalk, CT",1997,3,104.64,103.44
14860,"Bridgeport-Stamford-Norwalk, CT",1997,4,104.32,104.66
14860,"Bridgeport-Stamford-Norwalk, CT",1998,1,105.46,105.87
14860,"Bridgeport-Stamford-Norwalk, CT",1998,2,109.64,108.32
14860,"Bridgeport-Stamford-Norwalk, CT",1998,3,112.54,111.28
14860,"Bridgeport-Stamford-Norwalk, CT",1998,4,112.87,113.22
14860,"Bridgeport-Stamford-Norwalk, CT",1999,1,116.11,116.65
14860,"Bridgeport-Stamford-Norwalk, CT",1999,2,120.79,119.30
14860,"Bridgeport-Stamford-Norwalk, CT",1999,3,124.53,123.16
14860,"Bridgeport-Stamford-Norwalk, CT",1999,4,123.11,123.33
14860,"Bridgeport-Stamford-Norwalk, CT",2000,1,129.29,130.05
14860,"Bridgeport-Stamford-Norwalk, CT",2000,2,135.16,133.54
14860,"Bridgeport-Stamford-Norwalk, CT",2000,3,137.76,136.26
14860,"Bridgeport-Stamford-Norwalk, CT",2000,4,139.41,139.35
14860,"Bridgeport-Stamford-Norwalk, CT",2001,1,142.44,143.55
14860,"Bridgeport-Stamford-Norwalk, CT",2001,2,148.75,146.99
14860,"Bridgeport-Stamford-Norwalk, CT",2001,3,153.08,151.38
14860,"Bridgeport-Stamford-Norwalk, CT",2001,4,156.58,156.27
14860,"Bridgeport-Stamford-Norwalk, CT",2002,1,156.68,158.18
14860,"Bridgeport-Stamford-Norwalk, CT",2002,2,167.00,165.00
14860,"Bridgeport-Stamford-Norwalk, CT",2002,3,172.55,170.57
14860,"Bridgeport-Stamford-Norwalk, CT",2002,4,177.28,176.73
14860,"Bridgeport-Stamford-Norwalk, CT",2003,1,177.14,179.23
14860,"Bridgeport-Stamford-Norwalk, CT",2003,2,184.27,181.84
14860,"Bridgeport-Stamford-Norwalk, CT",2003,3,189.61,187.37
14860,"Bridgeport-Stamford-Norwalk, CT",2003,4,193.77,193.28
14860,"Bridgeport-Stamford-Norwalk, CT",2004,1,196.86,199.33
14860,"Bridgeport-Stamford-Norwalk, CT",2004,2,210.84,207.81
14860,"Bridgeport-Stamford-Norwalk, CT",2004,3,216.37,213.70
14860,"Bridgeport-Stamford-Norwalk, CT",2004,4,219.01,218.86
14860,"Bridgeport-Stamford-Norwalk, CT",2005,1,223.57,226.27
14860,"Bridgeport-Stamford-Norwalk, CT",2005,2,234.89,231.33
14860,"Bridgeport-Stamford-Norwalk, CT",2005,3,239.44,236.38
14860,"Bridgeport-Stamford-Norwalk, CT",2005,4,239.56,239.85
14860,"Bridgeport-Stamford-Norwalk, CT",2006,1,234.31,236.83
14860,"Bridgeport-Stamford-Norwalk, CT",2006,2,242.93,239.33
14860,"Bridgeport-Stamford-Norwalk, CT",2006,3,236.17,233.08
14860,"Bridgeport-Stamford-Norwalk, CT",2006,4,229.92,230.29
14860,"Bridgeport-Stamford-Norwalk, CT",2007,1,231.17,233.50
14860,"Bridgeport-Stamford-Norwalk, CT",2007,2,236.69,233.42
14860,"Bridgeport-Stamford-Norwalk, CT",2007,3,234.10,230.91
14860,"Bridgeport-Stamford-Norwalk, CT",2007,4,226.77,227.09
14860,"Bridgeport-Stamford-Norwalk, CT",2008,1,226.60,228.89
14860,"Bridgeport-Stamford-Norwalk, CT",2008,2,222.32,219.38
14860,"Bridgeport-Stamford-Norwalk, CT",2008,3,217.46,214.42
14860,"Bridgeport-Stamford-Norwalk, CT",2008,4,209.60,209.84
14860,"Bridgeport-Stamford-Norwalk, CT",2009,1,194.76,196.76
14860,"Bridgeport-Stamford-Norwalk, CT",2009,2,198.15,195.57
14860,"Bridgeport-Stamford-Norwalk, CT",2009,3,200.58,197.68
14860,"Bridgeport-Stamford-Norwalk, CT",2009,4,200.79,201.04
14860,"Bridgeport-Stamford-Norwalk, CT",2010,1,194.94,197.20
14860,"Bridgeport-Stamford-Norwalk, CT",2010,2,194.46,191.63
14860,"Bridgeport-Stamford-Norwalk, CT",2010,3,193.32,190.54
14860,"Bridgeport-Stamford-Norwalk, CT",2010,4,187.88,188.24
14860,"Bridgeport-Stamford-Norwalk, CT",2011,1,187.43,189.77
14860,"Bridgeport-Stamford-Norwalk, CT",2011,2,194.28,191.15
14860,"Bridgeport-Stamford-Norwalk, CT",2011,3,188.12,185.28
14860,"Bridgeport-Stamford-Norwalk, CT",2011,4,180.57,181.23
14860,"Bridgeport-Stamford-Norwalk, CT",2012,1,183.89,186.42
14860,"Bridgeport-Stamford-Norwalk, CT",2012,2,184.04,180.58
14860,"Bridgeport-Stamford-Norwalk, CT",2012,3,184.86,182.04
14860,"Bridgeport-Stamford-Norwalk, CT",2012,4,182.62,183.65
14860,"Bridgeport-Stamford-Norwalk, CT",2013,1,181.52,184.07
14860,"Bridgeport-Stamford-Norwalk, CT",2013,2,191.10,187.26
14860,"Bridgeport-Stamford-Norwalk, CT",2013,3,189.60,186.56
14860,"Bridgeport-Stamford-Norwalk, CT",2013,4,185.82,187.08
14860,"Bridgeport-Stamford-Norwalk, CT",2014,1,186.88,189.74
14860,"Bridgeport-Stamford-Norwalk, CT",2014,2,191.51,187.36
14860,"Bridgeport-Stamford-Norwalk, CT",2014,3,193.79,190.64
14860,"Bridgeport-Stamford-Norwalk, CT",2014,4,189.00,190.44
14860,"Bridgeport-Stamford-Norwalk, CT",2015,1,186.27,189.13
14860,"Bridgeport-Stamford-Norwalk, CT",2015,2,197.36,193.06
14860,"Bridgeport-Stamford-Norwalk, CT",2015,3,195.06,191.80
14860,"Bridgeport-Stamford-Norwalk, CT",2015,4,189.97,191.50
14860,"Bridgeport-Stamford-Norwalk, CT",2016,1,185.74,188.62
14860,"Bridgeport-Stamford-Norwalk, CT",2016,2,193.96,189.66
14860,"Bridgeport-Stamford-Norwalk, CT",2016,3,193.96,190.77
14860,"Bridgeport-Stamford-Norwalk, CT",2016,4,190.37,191.98
14860,"Bridgeport-Stamford-Norwalk, CT",2017,1,191.28,194.03
14860,"Bridgeport-Stamford-Norwalk, CT",2017,2,199.57,195.23
14860,"Bridgeport-Stamford-Norwalk, CT",2017,3,199.34,196.21
14860,"Bridgeport-Stamford-Norwalk, CT",2017,4,194.85,196.45
14860,"Bridgeport-Stamford-Norwalk, CT",2018,1,196.76,199.37
14860,"Bridgeport-Stamford-Norwalk, CT",2018,2,203.68,199.33
14860,"Bridgeport-Stamford-Norwalk, CT",2018,3,201.99,198.93
14860,"Bridgeport-Stamford-Norwalk, CT",2018,4,202.49,204.28
14860,"Bridgeport-Stamford-Norwalk, CT",2019,1,198.26,200.60
14860,"Bridgeport-Stamford-Norwalk, CT",2019,2,207.42,202.98
14860,"Bridgeport-Stamford-Norwalk, CT",2019,3,208.64,205.68
14860,"Bridgeport-Stamford-Norwalk, CT",2019,4,202.37,204.16
14860,"Bridgeport-Stamford-Norwalk, CT",2020,1,207.10,209.54
14860,"Bridgeport-Stamford-Norwalk, CT",2020,2,212.70,207.91
14860,"Bridgeport-Stamford-Norwalk, CT",2020,3,221.14,218.17
14860,"Bridgeport-Stamford-Norwalk, CT",2020,4,232.60,234.64
14860,"Bridgeport-Stamford-Norwalk, CT",2021,1,242.59,245.67
14860,"Bridgeport-Stamford-Norwalk, CT",2021,2,258.38,252.19
14860,"Bridgeport-Stamford-Norwalk, CT",2021,3,263.73,260.41
14860,"Bridgeport-Stamford-Norwalk, CT",2021,4,263.46,265.58
14860,"Bridgeport-Stamford-Norwalk, CT",2022,1,274.78,278.64
14860,"Bridgeport-Stamford-Norwalk, CT",2022,2,297.03,289.68
14860,"Bridgeport-Stamford-Norwalk, CT",2022,3,290.73,287.04
14860,"Bridgeport-Stamford-Norwalk, CT",2022,4,286.01,288.16
14860,"Bridgeport-Stamford-Norwalk, CT",2023,1,286.77,291.17
14860,"Bridgeport-Stamford-Norwalk, CT",2023,2,316.37,308.39
14860,"Bridgeport-Stamford-Norwalk, CT",2023,3,318.96,314.96
14860,"Bridgeport-Stamford-Norwalk, CT",2023,4,323.17,325.25
14860,"Bridgeport-Stamford-Norwalk, CT",2024,1,321.42,326.72
14860,"Bridgeport-Stamford-Norwalk, CT",2024,2,338.09,329.61
14860,"Bridgeport-Stamford-Norwalk, CT",2024,3,342.39,338.01
14860,"Bridgeport-Stamford-Norwalk, CT",2024,4,340.74,342.61
15380,"Buffalo-Cheektowaga, NY",1991,1,100.00,100.00
15380,"Buffalo-Cheektowaga, NY",1991,2,100.78,99.89
15380,"Buffalo-Cheektowaga, NY",1991,3,102.49,100.73
15380,"Buffalo-Cheektowaga, NY",1991,4,101.95,100.68
15380,"Buffalo-Cheektowaga, NY",1992,1,104.41,104.46
15380,"Buffalo-Cheektowaga, NY",1992,2,104.59,103.63
15380,"Buffalo-Cheektowaga, NY",1992,3,106.52,104.69
15380,"Buffalo-Cheektowaga, NY",1992,4,106.48,105.13
15380,"Buffalo-Cheektowaga, NY",1993,1,105.78,105.93
15380,"Buffalo-Cheektowaga, NY",1993,2,107.22,106.18
15380,"Buffalo-Cheektowaga, NY",1993,3,107.76,105.88
15380,"Buffalo-Cheektowaga, NY",1993,4,107.28,105.91
15380,"Buffalo-Cheektowaga, NY",1994,1,105.76,106.02
15380,"Buffalo-Cheektowaga, NY",1994,2,107.97,106.84
15380,"Buffalo-Cheektowaga, NY",1994,3,108.62,106.68
15380,"Buffalo-Cheektowaga, NY",1994,4,109.33,107.96
15380,"Buffalo-Cheektowaga, NY",1995,1,106.67,107.04
15380,"Buffalo-Cheektowaga, NY",1995,2,107.61,106.42
15380,"Buffalo-Cheektowaga, NY",1995,3,108.14,106.13
15380,"Buffalo-Cheektowaga, NY",1995,4,107.56,106.28
15380,"Buffalo-Cheektowaga, NY",1996,1,105.37,105.78
15380,"Buffalo-Cheektowaga, NY",1996,2,107.23,106.01
15380,"Buffalo-Cheektowaga, NY",1996,3,107.91,105.81
15380,"Buffalo-Cheektowaga, NY",1996,4,105.17,104.02
15380,"Buffalo-Cheektowaga, NY",1997,1,106.13,106.53
15380,"Buffalo-Cheektowaga, NY",1997,2,106.11,104.91
15380,"Buffalo-Cheektowaga, NY",1997,3,105.81,103.66
15380,"Buffalo-Cheektowaga, NY",1997,4,103.67,102.64
15380,"Buffalo-Cheektowaga, NY",1998,1,101.97,102.33
15380,"Buffalo-Cheektowaga, NY",1998,2,103.99,102.81
15380,"Buffalo-Cheektowaga, NY",1998,3,106.28,104.09
15380,"Buffalo-Cheektowaga, NY",1998,4,104.08,103.08
15380,"Buffalo-Cheektowaga, NY",1999,1,104.77,105.14
15380,"Buffalo-Cheektowaga, NY",1999,2,106.19,104.99
15380,"Buffalo-Cheektowaga, NY",1999,3,107.36,105.15
15380,"Buffalo-Cheektowaga, NY",1999,4,106.76,105.68
15380,"Buffalo-Cheektowaga, NY",2000,1,106.58,106.99
15380,"Buffalo-Cheektowaga, NY",2000,2,108.95,107.75
15380,"Buffalo-Cheektowaga, NY",2000,3,111.13,108.86
15380,"Buffalo-Cheektowaga, NY",2000,4,110.79,109.53
15380,"Buffalo-Cheektowaga, NY",2001,1,109.84,110.35
15380,"Buffalo-Cheektowaga, NY",2001,2,113.36,112.17
15380,"Buffalo-Cheektowaga, NY",2001,3,115.13,112.74
15380,"Buffalo-Cheektowaga, NY",2001,4,115.93,114.46
15380,"Buffalo-Cheektowaga, NY",2002,1,115.03,115.76
15380,"Buffalo-Cheektowaga, NY",2002,2,118.01,116.81
15380,"Buffalo-Cheektowaga, NY",2002,3,119.85,117.26
15380,"Buffalo-Cheektowaga, NY",2002,4,121.68,120.04
15380,"Buffalo-Cheektowaga, NY",2003,1,120.18,121.14
15380,"Buffalo-Cheektowaga, NY",2003,2,123.56,122.32
15380,"Buffalo-Cheektowaga, NY",2003,3,128.41,125.52
15380,"Buffalo-Cheektowaga, NY",2003,4,129.00,127.17
15380,"Buffalo-Cheektowaga, NY",2004,1,127.87,129.09
15380,"Buffalo-Cheektowaga, NY",2004,2,131.79,130.47
15380,"Buffalo-Cheektowaga, NY",2004,3,134.82,131.64
15380,"Buffalo-Cheektowaga, NY",2004,4,134.84,132.94
15380,"Buffalo-Cheektowaga, NY",2005,1,132.27,133.64
15380,"Buffalo-Cheektowaga, NY",2005,2,138.48,137.07
15380,"Buffalo-Cheektowaga, NY",2005,3,143.01,139.55
15380,"Buffalo-Cheektowaga, NY",2005,4,140.28,138.38
15380,"Buffalo-Cheektowaga, NY",2006,1,138.37,139.78
15380,"Buffalo-Cheektowaga, NY",2006,2,142.26,140.86
15380,"Buffalo-Cheektowaga, NY",2006,3,145.49,141.84
15380,"Buffalo-Cheektowaga, NY",2006,4,146.73,144.90
15380,"Buffalo-Cheektowaga, NY",2007,1,143.38,144.71
15380,"Buffalo-Cheektowaga, NY",2007,2,146.53,145.14
15380,"Buffalo-Cheektowaga, NY",2007,3,148.14,144.41
15380,"Buffalo-Cheektowaga, NY",2007,4,146.99,145.27
15380,"Buffalo-Cheektowaga, NY",2008,1,144.86,146.00
15380,"Buffalo-Cheektowaga, NY",2008,2,148.56,147.29
15380,"Buffalo-Cheektowaga, NY",2008,3,151.26,147.40
15380,"Buffalo-Cheektowaga, NY",2008,4,147.58,146.00
15380,"Buffalo-Cheektowaga, NY",2009,1,147.13,148.03
15380,"Buffalo-Cheektowaga, NY",2009,2,147.16,146.03
15380,"Buffalo-Cheektowaga, NY",2009,3,152.87,148.94
15380,"Buffalo-Cheektowaga, NY",2009,4,151.16,149.67
15380,"Buffalo-Cheektowaga, NY",2010,1,148.16,148.82
15380,"Buffalo-Cheektowaga, NY",2010,2,154.54,153.54
15380,"Buffalo-Cheektowaga, NY",2010,3,153.16,149.16
15380,"Buffalo-Cheektowaga, NY",2010,4,154.17,152.70
15380,"Buffalo-Cheektowaga, NY",2011,1,151.37,152.03
15380,"Buffalo-Cheektowaga, NY",2011,2,151.25,150.25
15380,"Buffalo-Cheektowaga, NY",2011,3,153.11,149.15
15380,"Buffalo-Cheektowaga, NY",2011,4,150.27,148.73
15380,"Buffalo-Cheektowaga, NY",2012,1,151.80,152.63
15380,"Buffalo-Cheektowaga, NY",2012,2,152.63,151.49
15380,"Buffalo-Cheektowaga, NY",2012,3,157.15,153.09
15380,"Buffalo-Cheektowaga, NY",2012,4,155.93,154.24
15380,"Buffalo-Cheektowaga, NY",2013,1,155.03,156.19
15380,"Buffalo-Cheektowaga, NY",2013,2,158.85,157.46
15380,"Buffalo-Cheektowaga, NY",2013,3,164.40,160.14
15380,"Buffalo-Cheektowaga, NY",2013,4,164.59,162.69
15380,"Buffalo-Cheektowaga, NY",2014,1,161.05,162.63
15380,"Buffalo-Cheektowaga, NY",2014,2,166.21,164.57
15380,"Buffalo-Cheektowaga, NY",2014,3,168.98,164.45
15380,"Buffalo-Cheektowaga, NY",2014,4,168.17,166.20
15380,"Buffalo-Cheektowaga, NY",2015,1,161.81,163.76
15380,"Buffalo-Cheektowaga, NY",2015,2,172.29,170.38
15380,"Buffalo-Cheektowaga, NY",2015,3,175.81,170.95
15380,"Buffalo-Cheektowaga, NY",2015,4,172.86,170.90
15380,"Buffalo-Cheektowaga, NY",2016,1,171.92,174.27
15380,"Buffalo-Cheektowaga, NY",2016,2,177.82,175.56
15380,"Buffalo-Cheektowaga, NY",2016,3,183.79,178.66
15380,"Buffalo-Cheektowaga, NY",2016,4,185.69,183.90
15380,"Buffalo-Cheektowaga, NY",2017,1,180.23,182.56
15380,"Buffalo-Cheektowaga, NY",2017,2,189.67,187.04
15380,"Buffalo-Cheektowaga, NY",2017,3,198.17,192.82
15380,"Buffalo-Cheektowaga, NY",2017,4,196.10,194.39
15380,"Buffalo-Cheektowaga, NY",2018,1,196.30,198.75
15380,"Buffalo-Cheektowaga, NY",2018,2,202.41,199.18
15380,"Buffalo-Cheektowaga, NY",2018,3,208.90,203.62
15380,"Buffalo-Cheektowaga, NY",2018,4,206.12,204.59
15380,"Buffalo-Cheektowaga, NY",2019,1,207.05,209.42
15380,"Buffalo-Cheektowaga, NY",2019,2,217.96,213.98
15380,"Buffalo-Cheektowaga, NY",2019,3,217.67,212.62
15380,"Buffalo-Cheektowaga, NY",2019,4,220.74,219.25
15380,"Buffalo-Cheektowaga, NY",2020,1,221.70,224.29
15380,"Buffalo-Cheektowaga, NY",2020,2,231.73,226.75
15380,"Buffalo-Cheektowaga, NY",2020,3,240.15,235.07
15380,"Buffalo-Cheektowaga, NY",2020,4,250.73,249.36
15380,"Buffalo-Cheektowaga, NY",2021,1,254.59,257.39
15380,"Buffalo-Cheektowaga, NY",2021,2,276.68,270.18
15380,"Buffalo-Cheektowaga, NY",2021,3,284.73,279.21
15380,"Buffalo-Cheektowaga, NY",2021,4,288.11,286.54
15380,"Buffalo-Cheektowaga, NY",2022,1,295.38,298.75
15380,"Buffalo-Cheektowaga, NY",2022,2,314.91,307.02
15380,"Buffalo-Cheektowaga, NY",2022,3,315.99,310.09
15380,"Buffalo-Cheektowaga, NY",2022,4,312.53,311.03
15380,"Buffalo-Cheektowaga, NY",2023,1,310.48,313.90
15380,"Buffalo-Cheektowaga, NY",2023,2,331.83,323.42
15380,"Buffalo-Cheektowaga, NY",2023,3,344.04,337.64
15380,"Buffalo-Cheektowaga, NY",2023,4,332.47,331.00
15380,"Buffalo-Cheektowaga, NY",2024,1,343.11,346.90
15380,"Buffalo-Cheektowaga, NY",2024,2,353.08,343.99
15380,"Buffalo-Cheektowaga, NY",2024,3,356.54,349.91
15380,"Buffalo-Cheektowaga, NY",2024,4,363.96,362.48
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1991,1,100.00,100.00
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1991,2,99.10,97.82
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1991,3,97.89,96.73
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1991,4,98.62,97.62
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1992,1,98.74,98.78
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1992,2,97.74,96.46
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1992,3,98.23,97.02
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1992,4,98.84,97.90
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1993,1,96.68,96.76
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1993,2,98.95,97.60
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1993,3,99.51,98.19
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1993,4,99.31,98.47
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1994,1,98.89,99.04
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1994,2,101.20,99.73
15764,"Cambridge-Newton-Framingham, MA  (MSAD)",1994,3,101.90,100.45
